Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"10863","","","None","paradanerd.com.br","tcp","110","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Organization Unit: Domain Control Validated
Organization Unit: Hosted by HostGator.com, LLC.
Organization Unit: PositiveSSL Wildcard
Common Name: *.ehosts.com

Issuer Name: 

Country: GB
State/Province: Greater Manchester
Locality: Salford
Organization: COMODO CA Limited
Common Name: COMODO RSA Domain Validation Secure Server CA

Serial Number: 00 9A 1B BC 95 49 4D D4 6D 80 20 22 19 EA F1 6F 73 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Jun 29 00:00:00 2017 GMT
Not Valid After: Jun 28 23:59:59 2020 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 C9 17 3E 1E 1B 25 78 4A 21 8A 46 A3 F3 F8 C8 9A 12 43 4D 
            26 47 96 0A 8C B7 A4 24 16 53 ED CD 30 22 C8 F0 1B 44 46 EB 
            93 B4 23 83 15 36 15 E2 E6 3A 51 BC 6D 7A 7B 1C 34 BD 03 42 
            2B E0 D8 25 D3 3A 2F 47 2B 3D 20 A6 34 C6 8E 94 D3 91 2E B6 
            9E 10 34 11 DD 42 53 B0 F6 E5 74 FA 8C DD E5 53 07 17 B6 91 
            02 21 B0 53 D8 A2 EF 90 FD B3 14 14 3B 7F 4E 95 5D DC 5F 73 
            BC E5 D6 2E C5 04 37 C6 0C F3 6B B1 07 20 BF 73 C8 85 CE 9C 
            81 C1 5F 21 A0 33 36 CB BD 6E 82 4B 59 9B 1B 1B 77 5A 7A 54 
            7E 96 72 9B 60 BC F5 9E 32 20 A6 84 E6 71 93 C0 5F 2B 62 8C 
            84 CD AD F4 A9 92 14 72 22 28 32 2F B0 02 EA 68 7A 20 76 CA 
            63 F3 4E 34 EA 8E 29 0B 62 F2 A4 67 83 02 A5 C1 C8 65 7E 89 
            88 CC 5B 64 B4 FA 98 41 31 FD 91 71 F3 DB E0 40 5E 6A 40 E8 
            55 31 21 9A 48 A2 E6 F6 7B F3 3B E9 C6 D3 9F 63 95 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 1B BB 86 77 BC 4E AD 27 29 AF 95 61 64 54 D0 29 2D 47 25 
           83 C4 0B 39 2E C3 52 4D 3D 48 2A 0A F1 AE 15 78 E7 37 96 DC 
           0C 7D DC CB 80 63 42 36 C1 E2 DB BF 5A DE 0B A0 0B D7 0F 0C 
           A1 85 02 12 CC 42 CA 79 38 BF 23 81 DB 81 BB AC F2 7A 62 EA 
           1D 08 2E EA 67 FA 6A 75 4E 85 AE E1 EB 0D 80 C2 F2 4B 27 11 
           6A 80 E2 A1 BA 33 24 0F B0 17 FA 8E 1B 10 4C 90 CA DB 1F D0 
           1E 03 71 8D E4 F0 A4 D1 1F 62 CE 36 4C CE 63 2E E7 0F F2 29 
           FC E9 1F A4 CE A6 23 7B 0E 4D 96 D1 2D 3B 93 2F 43 60 82 C8 
           3C AA AE 4B 80 E4 04 7E 4C B8 AE 73 48 77 11 8C 6F 14 81 46 
           40 5E EE 9B 87 51 DF 98 AD 5D 5C BC DF 57 55 55 A2 E5 4B E4 
           36 F1 34 42 7E 63 A1 45 3E 53 16 EB CF 71 34 DD F2 84 E9 C6 
           37 4F B9 E7 3B D2 B4 38 96 9D D4 97 46 F4 09 8D 0E 2D 03 35 
           81 E5 4F 16 13 10 17 C6 FC 90 43 9E 58 BF 75 CF 91 

Extension: Authority Key Identifier (2.5.29.35)
Critical: 0
Key Identifier: 90 AF 6A 3A 94 5A 0B D8 90 EA 12 56 73 DF 43 B4 3A 28 DA E7 


Extension: Subject Key Identifier (2.5.29.14)
Critical: 0
Subject Key Identifier: 48 80 7F B7 20 A2 7A 0C DC 4B 30 46 AB 57 E0 3F 7B 07 D8 A3 


Extension: Key Usage (2.5.29.15)
Critical: 1
Key Usage: Digital Signature, Key Encipherment


Extension: Basic Constraints (2.5.29.19)
Critical: 1


Extension: Extended Key Usage (2.5.29.37)
Critical: 0
Purpose#1: Web Server Authentication (1.3.6.1.5.5.7.3.1)
Purpose#2: Web Client Authentication (1.3.6.1.5.5.7.3.2)


Extension: Policies (2.5.29.32)
Critical: 0
Policy ID #1: 1.3.6.1.4.1.6449.1.2.2.7
Qualifier ID #1: Certification Practice Statement (1.3.6.1.5.5.7.2.1)
CPS URI: https://secure.comodo.com/CPS
Policy ID #2: 2.23.140.1.2.1


Extension: CRL Distribution Points (2.5.29.31)
Critical: 0
URI: http://crl.comodoca.com/COMODORSADomainValidationSecureServerCA.crl


Extension: Authority Information Access (1.3.6.1.5.5.7.1.1)
Critical: 0
Method#1: Certificate Authority Issuers
URI: http://crt.comodoca.com/COMODORSADomainValidationSecureServerCA.crt
Method#2: Online Certificate Status Protocol
URI: http://ocsp.comodoca.com


Extension: Subject Alternative Name (2.5.29.17)
Critical: 0
DNS: *.ehosts.com
DNS: ehosts.com


Fingerprints : 

SHA-256 Fingerprint: 6D 90 D2 48 54 B7 80 C9 6C 6C 8E F5 BF D2 31 1A C7 BF 38 9A 
                     EE CD 20 68 EA 96 8B 70 B7 26 EF 29 
SHA-1 Fingerprint: 3E CA 97 1D 9F B1 7E 09 AF 5E EC 5E B5 02 00 12 CB A2 64 B9 
MD5 Fingerprint: EE 5E 04 A9 31 FD AF 5F D6 D0 62 55 18 B8 96 31 

"
"11002","","","None","paradanerd.com.br","udp","53","DNS Server Detection","A DNS server is listening on the remote host.","The remote service is a Domain Name System (DNS) server, which
provides a mapping between hostnames and IP addresses.","Disable this service if it is not needed or restrict access to
internal hosts only if the service is available externally.","https://en.wikipedia.org/wiki/Domain_Name_System",""
"11002","","","None","paradanerd.com.br","tcp","53","DNS Server Detection","A DNS server is listening on the remote host.","The remote service is a Domain Name System (DNS) server, which
provides a mapping between hostnames and IP addresses.","Disable this service if it is not needed or restrict access to
internal hosts only if the service is available externally.","https://en.wikipedia.org/wiki/Domain_Name_System",""
"11032","","","None","paradanerd.com.br","tcp","80","Web Server Directory Enumeration","It is possible to enumerate directories on the web server.","This plugin attempts to determine the presence of various common
directories on the remote web server.  By sending a request for a
directory, the web server response code indicates if it is a valid
directory or not.","n/a","http://projects.webappsec.org/Predictable-Resource-Location","
The following directories were discovered:
/cgi-bin, /cgi-sys

While this is not, in and of itself, a bug, you should manually inspect 
these directories to ensure that they are in compliance with company
security standards
"
"11032","","","None","paradanerd.com.br","tcp","443","Web Server Directory Enumeration","It is possible to enumerate directories on the web server.","This plugin attempts to determine the presence of various common
directories on the remote web server.  By sending a request for a
directory, the web server response code indicates if it is a valid
directory or not.","n/a","http://projects.webappsec.org/Predictable-Resource-Location","
The following directories were discovered:
/cgi-bin, /cgi-sys

While this is not, in and of itself, a bug, you should manually inspect 
these directories to ensure that they are in compliance with company
security standards
"
"11032","","","None","paradanerd.com.br","tcp","8080","Web Server Directory Enumeration","It is possible to enumerate directories on the web server.","This plugin attempts to determine the presence of various common
directories on the remote web server.  By sending a request for a
directory, the web server response code indicates if it is a valid
directory or not.","n/a","http://projects.webappsec.org/Predictable-Resource-Location","
The following directories were discovered:
/cgi-bin, /cgi-sys

While this is not, in and of itself, a bug, you should manually inspect 
these directories to ensure that they are in compliance with company
security standards
"
"11219","","","None","paradanerd.com.br","tcp","443","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 443/tcp was found to be open"
"11219","","","None","paradanerd.com.br","tcp","53","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 53/tcp was found to be open"
"11219","","","None","paradanerd.com.br","tcp","8080","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 8080/tcp was found to be open"
"11219","","","None","paradanerd.com.br","tcp","80","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 80/tcp was found to be open"
"11219","","","None","paradanerd.com.br","tcp","143","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 143/tcp was found to be open"
"11219","","","None","paradanerd.com.br","tcp","21","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 21/tcp was found to be open"
"11219","","","None","paradanerd.com.br","tcp","110","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 110/tcp was found to be open"
"11219","","","None","paradanerd.com.br","tcp","993","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 993/tcp was found to be open"
"11219","","","None","paradanerd.com.br","tcp","587","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 587/tcp was found to be open"
"11219","","","None","paradanerd.com.br","tcp","2080","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 2080/tcp was found to be open"
"11219","","","None","paradanerd.com.br","tcp","2095","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 2095/tcp was found to be open"
"11414","","","None","paradanerd.com.br","tcp","143","IMAP Service Banner Retrieval","An IMAP server is running on the remote host.","An IMAP (Internet Message Access Protocol) server is
installed and running on the remote host.","n/a","","The remote imap server banner is :

* OK [CAPABILITY IMAP4rev1 LITERAL+ SASL-IR LOGIN-REFERRALS ID ENABLE IDLE NAMESPACE STARTTLS AUTH=PLAIN AUTH=LOGIN] Dovecot ready.
"
"11414","","","None","paradanerd.com.br","tcp","993","IMAP Service Banner Retrieval","An IMAP server is running on the remote host.","An IMAP (Internet Message Access Protocol) server is
installed and running on the remote host.","n/a","","The remote imap server banner is :

* OK [CAPABILITY IMAP4rev1 LITERAL+ SASL-IR LOGIN-REFERRALS ID ENABLE IDLE NAMESPACE AUTH=PLAIN AUTH=LOGIN] Dovecot ready.
"
"15855","","2.6","Low","paradanerd.com.br","tcp","110","POP3 Cleartext Logins Permitted","The remote POP3 daemon allows credentials to be transmitted in
cleartext.","The remote host is running a POP3 daemon that allows cleartext logins
over unencrypted connections. An attacker can uncover user names and
passwords by sniffing traffic to the POP3 daemon if a less secure
authentication mechanism (eg, USER command, AUTH PLAIN, AUTH LOGIN) is
used.","Contact your vendor for a fix or encrypt traffic with SSL /
TLS using stunnel.","https://tools.ietf.org/html/rfc2222
https://tools.ietf.org/html/rfc2595","The following cleartext methods are supported :
USER
SASL PLAIN LOGIN
"
"19506","","","None","paradanerd.com.br","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 7.2.0
Plugin feed version : 201809212051
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Full Scan
Scanner IP : 192.168.0.19
Port scanner(s) : nessus_syn_scanner 
Port range : default
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 2
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
CGI scanning : enabled
Web application tests : enabled
Web app tests -  Test mode : single
Web app tests -  Try all HTTP methods : no
Web app tests -  Maximum run time : 5 minutes.
Web app tests -  Stop at first flaw : CGI
Max hosts : 1
Max checks : 10
Recv timeout : 60
Backports : None
Allow post-scan editing: Yes
Scan Start Date : 2018/9/25 11:27 -04
Scan duration : 23009 sec
"
"21643","","","None","paradanerd.com.br","tcp","443","SSL Cipher Suites Supported","The remote service encrypts communications using SSL.","This plugin detects which SSL ciphers are supported by the remote
service for encrypting communications.","n/a","https://www.openssl.org/docs/man1.1.0/apps/ciphers.html
http://www.nessus.org/u?3a040ada","
Here is the list of SSL ciphers supported by the remote server :
Each group is reported per SSL Version.

SSL Version : TLSv12
  High Strength Ciphers (>= 112-bit key)

    ECDHE-RSA-AES128-SHA256      Kx=ECDH        Au=RSA      Enc=AES-GCM(128)         Mac=SHA256  
    ECDHE-RSA-AES256-SHA384      Kx=ECDH        Au=RSA      Enc=AES-GCM(256)         Mac=SHA384  
    ECDHE-RSA-AES128-SHA         Kx=ECDH        Au=RSA      Enc=AES-CBC(128)         Mac=SHA1   
    ECDHE-RSA-AES256-SHA         Kx=ECDH        Au=RSA      Enc=AES-CBC(256)         Mac=SHA1   
    ECDHE-RSA-AES128-SHA256      Kx=ECDH        Au=RSA      Enc=AES-CBC(128)         Mac=SHA256  
    ECDHE-RSA-AES256-SHA384      Kx=ECDH        Au=RSA      Enc=AES-CBC(256)         Mac=SHA384  


SSL Version : TLSv11
  High Strength Ciphers (>= 112-bit key)

    ECDHE-RSA-AES128-SHA         Kx=ECDH        Au=RSA      Enc=AES-CBC(128)         Mac=SHA1   
    ECDHE-RSA-AES256-SHA         Kx=ECDH        Au=RSA      Enc=AES-CBC(256)         Mac=SHA1   


SSL Version : TLSv1
  High Strength Ciphers (>= 112-bit key)

    ECDHE-RSA-AES128-SHA         Kx=ECDH        Au=RSA      Enc=AES-CBC(128)         Mac=SHA1   
    ECDHE-RSA-AES256-SHA         Kx=ECDH        Au=RSA      Enc=AES-CBC(256)         Mac=SHA1   

The fields above are :

  {OpenSSL ciphername}
  Kx={key exchange}
  Au={authentication}
  Enc={symmetric encryption method}
  Mac={message authentication code}
  {export flag}
"
"21643","","","None","paradanerd.com.br","tcp","993","SSL Cipher Suites Supported","The remote service encrypts communications using SSL.","This plugin detects which SSL ciphers are supported by the remote
service for encrypting communications.","n/a","https://www.openssl.org/docs/man1.1.0/apps/ciphers.html
http://www.nessus.org/u?3a040ada","
Here is the list of SSL ciphers supported by the remote server :
Each group is reported per SSL Version.

SSL Version : TLSv12
  High Strength Ciphers (>= 112-bit key)

    ECDHE-RSA-AES128-SHA256      Kx=ECDH        Au=RSA      Enc=AES-GCM(128)         Mac=SHA256  
    ECDHE-RSA-AES256-SHA384      Kx=ECDH        Au=RSA      Enc=AES-GCM(256)         Mac=SHA384  
    RSA-AES128-SHA256            Kx=RSA         Au=RSA      Enc=AES-GCM(128)         Mac=SHA256  
    RSA-AES256-SHA384            Kx=RSA         Au=RSA      Enc=AES-GCM(256)         Mac=SHA384  
    ECDHE-RSA-AES128-SHA         Kx=ECDH        Au=RSA      Enc=AES-CBC(128)         Mac=SHA1   
    ECDHE-RSA-AES256-SHA         Kx=ECDH        Au=RSA      Enc=AES-CBC(256)         Mac=SHA1   
    AES128-SHA                   Kx=RSA         Au=RSA      Enc=AES-CBC(128)         Mac=SHA1   
    AES256-SHA                   Kx=RSA         Au=RSA      Enc=AES-CBC(256)         Mac=SHA1   
    CAMELLIA128-SHA              Kx=RSA         Au=RSA      Enc=Camellia-CBC(128)    Mac=SHA1   
    CAMELLIA256-SHA              Kx=RSA         Au=RSA      Enc=Camellia-CBC(256)    Mac=SHA1   
    IDEA-CBC-SHA                 Kx=RSA         Au=RSA      Enc=IDEA-CBC(128)        Mac=SHA1   
    SEED-SHA                     Kx=RSA         Au=RSA      Enc=SEED-CBC(128)        Mac=SHA1   
    ECDHE-RSA-AES128-SHA256      Kx=ECDH        Au=RSA      Enc=AES-CBC(128)         Mac=SHA256  
    ECDHE-RSA-AES256-SHA384      Kx=ECDH        Au=RSA      Enc=AES-CBC(256)         Mac=SHA384  
    RSA-AES128-SHA256            Kx=RSA         Au=RSA      Enc=AES-CBC(128)         Mac=SHA256  
    RSA-AES256-SHA256            Kx=RSA         Au=RSA      Enc=AES-CBC(256)         Mac=SHA256  


SSL Version : TLSv11
  High Strength Ciphers (>= 112-bit key)

    ECDHE-RSA-AES128-SHA         Kx=ECDH        Au=RSA      Enc=AES-CBC(128)         Mac=SHA1   
    ECDHE-RSA-AES256-SHA         Kx=ECDH        Au=RSA      Enc=AES-CBC(256)         Mac=SHA1   
    AES128-SHA                   Kx=RSA         Au=RSA      Enc=AES-CBC(128)         Mac=SHA1   
    AES256-SHA                   Kx=RSA         Au=RSA      Enc=AES-CBC(256)         Mac=SHA1   
    CAMELLIA128-SHA              Kx=RSA         Au=RSA      Enc=Camellia-CBC(128)    Mac=SHA1   
    CAMELLIA256-SHA              Kx=RSA         Au=RSA      Enc=Camellia-CBC(256)    Mac=SHA1   
    IDEA-CBC-SHA                 Kx=RSA         Au=RSA      Enc=IDEA-CBC(128)        Mac=SHA1   
    SEED-SHA                     Kx=RSA         Au=RSA      Enc=SEED-CBC(128)        Mac=SHA1   


SSL Version : TLSv1
  High Strength Ciphers (>= 112-bit key)

    ECDHE-RSA-AES128-SHA         Kx=ECDH        Au=RSA      Enc=AES-CBC(128)         Mac=SHA1   
    ECDHE-RSA-AES256-SHA         Kx=ECDH        Au=RSA      Enc=AES-CBC(256)         Mac=SHA1   
    AES128-SHA                   Kx=RSA         Au=RSA      Enc=AES-CBC(128)         Mac=SHA1   
    AES256-SHA                   Kx=RSA         Au=RSA      Enc=AES-CBC(256)         Mac=SHA1   
    CAMELLIA128-SHA              Kx=RSA         Au=RSA      Enc=Camellia-CBC(128)    Mac=SHA1   
    CAMELLIA256-SHA              Kx=RSA         Au=RSA      Enc=Camellia-CBC(256)    Mac=SHA1   
    IDEA-CBC-SHA                 Kx=RSA         Au=RSA      Enc=IDEA-CBC(128)        Mac=SHA1   
    SEED-SHA                     Kx=RSA         Au=RSA      Enc=SEED-CBC(128)        Mac=SHA1   

The fields above are :

  {OpenSSL ciphername}
  Kx={key exchange}
  Au={authentication}
  Enc={symmetric encryption method}
  Mac={message authentication code}
  {export flag}
"
